"TIME","GEO","SEX","WORKTIME","WSTATUS","NACE_R2","UNIT","Value","Flag and Footnotes"
"2011","Turkey","Males","Total","Employed persons","Total - all NACE activities","Hour","51.9",""
"2011","Turkey","Males","Part-time","Employed persons","Total - all NACE activities","Hour","19.6",""
"2011","Turkey","Males","Full-time","Employed persons","Total - all NACE activities","Hour","54.2",""
"2011","Turkey","Males","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2011","Turkey","Females","Total","Employed persons","Total - all NACE activities","Hour","41.4",""
"2011","Turkey","Females","Part-time","Employed persons","Total - all NACE activities","Hour","18.8",""
"2011","Turkey","Females","Full-time","Employed persons","Total - all NACE activities","Hour","48.9",""
"2011","Turkey","Females","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","European Union - 28 countries","Total","Total","Employed persons","Total - all NACE activities","Hour","37.3",""
"2012","European Union - 28 countries","Total","Part-time","Employed persons","Total - all NACE activities","Hour","19.9",""
"2012","European Union - 28 countries","Total","Full-time","Employed persons","Total - all NACE activities","Hour","41.6",""
"2012","European Union - 28 countries","Total","No response","Employed persons","Total - all NACE activities","Hour","30.6","u"
"2012","European Union - 28 countries","Males","Total","Employed persons","Total - all NACE activities","Hour","40.4",""
"2012","European Union - 28 countries","Males","Part-time","Employed persons","Total - all NACE activities","Hour","19.0",""
"2012","European Union - 28 countries","Males","Full-time","Employed persons","Total - all NACE activities","Hour","42.5",""
"2012","European Union - 28 countries","Males","No response","Employed persons","Total - all NACE activities","Hour","33.3","u"
"2012","European Union - 28 countries","Females","Total","Employed persons","Total - all NACE activities","Hour","33.6",""
"2012","European Union - 28 countries","Females","Part-time","Employed persons","Total - all NACE activities","Hour","20.2",""
"2012","European Union - 28 countries","Females","Full-time","Employed persons","Total - all NACE activities","Hour","40.0",""
"2012","European Union - 28 countries","Females","No response","Employed persons","Total - all NACE activities","Hour","27.3","u"
"2012","European Union - 15 countries (1995-2004)","Total","Total","Employed persons","Total - all NACE activities","Hour","36.6",""
"2012","European Union - 15 countries (1995-2004)","Total","Part-time","Employed persons","Total - all NACE activities","Hour","19.8",""
"2012","European Union - 15 countries (1995-2004)","Total","Full-time","Employed persons","Total - all NACE activities","Hour","41.6",""
"2012","European Union - 15 countries (1995-2004)","Total","No response","Employed persons","Total - all NACE activities","Hour","30.5",""
"2012","European Union - 15 countries (1995-2004)","Males","Total","Employed persons","Total - all NACE activities","Hour","40.2",""
"2012","European Union - 15 countries (1995-2004)","Males","Part-time","Employed persons","Total - all NACE activities","Hour","18.7",""
"2012","European Union - 15 countries (1995-2004)","Males","Full-time","Employed persons","Total - all NACE activities","Hour","42.6",""
"2012","European Union - 15 countries (1995-2004)","Males","No response","Employed persons","Total - all NACE activities","Hour","33.4","u"
"2012","European Union - 15 countries (1995-2004)","Females","Total","Employed persons","Total - all NACE activities","Hour","32.3",""
"2012","European Union - 15 countries (1995-2004)","Females","Part-time","Employed persons","Total - all NACE activities","Hour","20.1",""
"2012","European Union - 15 countries (1995-2004)","Females","Full-time","Employed persons","Total - all NACE activities","Hour","39.8",""
"2012","European Union - 15 countries (1995-2004)","Females","No response","Employed persons","Total - all NACE activities","Hour","27.1","u"
"2012","Euro area (19 countries)","Total","Total","Employed persons","Total - all NACE activities","Hour","36.8",""
"2012","Euro area (19 countries)","Total","Part-time","Employed persons","Total - all NACE activities","Hour","19.9",""
"2012","Euro area (19 countries)","Total","Full-time","Employed persons","Total - all NACE activities","Hour","41.4",""
"2012","Euro area (19 countries)","Total","No response","Employed persons","Total - all NACE activities","Hour",":","u"
"2012","Euro area (19 countries)","Males","Total","Employed persons","Total - all NACE activities","Hour","40.2",""
"2012","Euro area (19 countries)","Males","Part-time","Employed persons","Total - all NACE activities","Hour","18.9",""
"2012","Euro area (19 countries)","Males","Full-time","Employed persons","Total - all NACE activities","Hour","42.3",""
"2012","Euro area (19 countries)","Males","No response","Employed persons","Total - all NACE activities","Hour",":","u"
"2012","Euro area (19 countries)","Females","Total","Employed persons","Total - all NACE activities","Hour","32.8",""
"2012","Euro area (19 countries)","Females","Part-time","Employed persons","Total - all NACE activities","Hour","20.2",""
"2012","Euro area (19 countries)","Females","Full-time","Employed persons","Total - all NACE activities","Hour","39.8",""
"2012","Euro area (19 countries)","Females","No response","Employed persons","Total - all NACE activities","Hour",":","u"
"2012","Belgium","Total","Total","Employed persons","Total - all NACE activities","Hour","36.9",""
"2012","Belgium","Total","Part-time","Employed persons","Total - all NACE activities","Hour","23.9",""
"2012","Belgium","Total","Full-time","Employed persons","Total - all NACE activities","Hour","41.4",""
"2012","Belgium","Total","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Belgium","Males","Total","Employed persons","Total - all NACE activities","Hour","40.6",""
"2012","Belgium","Males","Part-time","Employed persons","Total - all NACE activities","Hour","23.9",""
"2012","Belgium","Males","Full-time","Employed persons","Total - all NACE activities","Hour","42.3",""
"2012","Belgium","Males","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Belgium","Females","Total","Employed persons","Total - all NACE activities","Hour","32.8",""
"2012","Belgium","Females","Part-time","Employed persons","Total - all NACE activities","Hour","23.9",""
"2012","Belgium","Females","Full-time","Employed persons","Total - all NACE activities","Hour","39.7",""
"2012","Belgium","Females","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Bulgaria","Total","Total","Employed persons","Total - all NACE activities","Hour","40.7",""
"2012","Bulgaria","Total","Part-time","Employed persons","Total - all NACE activities","Hour","20.2",""
"2012","Bulgaria","Total","Full-time","Employed persons","Total - all NACE activities","Hour","41.1",""
"2012","Bulgaria","Total","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Bulgaria","Males","Total","Employed persons","Total - all NACE activities","Hour","41.0",""
"2012","Bulgaria","Males","Part-time","Employed persons","Total - all NACE activities","Hour","20.7",""
"2012","Bulgaria","Males","Full-time","Employed persons","Total - all NACE activities","Hour","41.3",""
"2012","Bulgaria","Males","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Bulgaria","Females","Total","Employed persons","Total - all NACE activities","Hour","40.4",""
"2012","Bulgaria","Females","Part-time","Employed persons","Total - all NACE activities","Hour","20.0",""
"2012","Bulgaria","Females","Full-time","Employed persons","Total - all NACE activities","Hour","40.9",""
"2012","Bulgaria","Females","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Czechia","Total","Total","Employed persons","Total - all NACE activities","Hour","40.9",""
"2012","Czechia","Total","Part-time","Employed persons","Total - all NACE activities","Hour","21.1",""
"2012","Czechia","Total","Full-time","Employed persons","Total - all NACE activities","Hour","42.1",""
"2012","Czechia","Total","No response","Employed persons","Total - all NACE activities","Hour",":","c"
"2012","Czechia","Males","Total","Employed persons","Total - all NACE activities","Hour","42.4",""
"2012","Czechia","Males","Part-time","Employed persons","Total - all NACE activities","Hour","20.8",""
"2012","Czechia","Males","Full-time","Employed persons","Total - all NACE activities","Hour","43.1",""
"2012","Czechia","Males","No response","Employed persons","Total - all NACE activities","Hour",":","c"
"2012","Czechia","Females","Total","Employed persons","Total - all NACE activities","Hour","38.9",""
"2012","Czechia","Females","Part-time","Employed persons","Total - all NACE activities","Hour","21.2",""
"2012","Czechia","Females","Full-time","Employed persons","Total - all NACE activities","Hour","40.7",""
"2012","Czechia","Females","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Denmark","Total","Total","Employed persons","Total - all NACE activities","Hour","33.8",""
"2012","Denmark","Total","Part-time","Employed persons","Total - all NACE activities","Hour","18.7",""
"2012","Denmark","Total","Full-time","Employed persons","Total - all NACE activities","Hour","38.8",""
"2012","Denmark","Total","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Denmark","Males","Total","Employed persons","Total - all NACE activities","Hour","35.9",""
"2012","Denmark","Males","Part-time","Employed persons","Total - all NACE activities","Hour","15.0",""
"2012","Denmark","Males","Full-time","Employed persons","Total - all NACE activities","Hour","39.7",""
"2012","Denmark","Males","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Denmark","Females","Total","Employed persons","Total - all NACE activities","Hour","31.4",""
"2012","Denmark","Females","Part-time","Employed persons","Total - all NACE activities","Hour","20.4",""
"2012","Denmark","Females","Full-time","Employed persons","Total - all NACE activities","Hour","37.5",""
"2012","Denmark","Females","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Germany (until 1990 former territory of the FRG)","Total","Total","Employed persons","Total - all NACE activities","Hour","35.5",""
"2012","Germany (until 1990 former territory of the FRG)","Total","Part-time","Employed persons","Total - all NACE activities","Hour","18.2",""
"2012","Germany (until 1990 former territory of the FRG)","Total","Full-time","Employed persons","Total - all NACE activities","Hour","41.9",""
"2012","Germany (until 1990 former territory of the FRG)","Total","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Germany (until 1990 former territory of the FRG)","Males","Total","Employed persons","Total - all NACE activities","Hour","39.9",""
"2012","Germany (until 1990 former territory of the FRG)","Males","Part-time","Employed persons","Total - all NACE activities","Hour","16.5",""
"2012","Germany (until 1990 former territory of the FRG)","Males","Full-time","Employed persons","Total - all NACE activities","Hour","42.6",""
"2012","Germany (until 1990 former territory of the FRG)","Males","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Germany (until 1990 former territory of the FRG)","Females","Total","Employed persons","Total - all NACE activities","Hour","30.5",""
"2012","Germany (until 1990 former territory of the FRG)","Females","Part-time","Employed persons","Total - all NACE activities","Hour","18.6",""
"2012","Germany (until 1990 former territory of the FRG)","Females","Full-time","Employed persons","Total - all NACE activities","Hour","40.5",""
"2012","Germany (until 1990 former territory of the FRG)","Females","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Estonia","Total","Total","Employed persons","Total - all NACE activities","Hour","38.8",""
"2012","Estonia","Total","Part-time","Employed persons","Total - all NACE activities","Hour","20.5",""
"2012","Estonia","Total","Full-time","Employed persons","Total - all NACE activities","Hour","40.9",""
"2012","Estonia","Total","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Estonia","Males","Total","Employed persons","Total - all NACE activities","Hour","40.2",""
"2012","Estonia","Males","Part-time","Employed persons","Total - all NACE activities","Hour","20.2",""
"2012","Estonia","Males","Full-time","Employed persons","Total - all NACE activities","Hour","41.4",""
"2012","Estonia","Males","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Estonia","Females","Total","Employed persons","Total - all NACE activities","Hour","37.4",""
"2012","Estonia","Females","Part-time","Employed persons","Total - all NACE activities","Hour","20.6",""
"2012","Estonia","Females","Full-time","Employed persons","Total - all NACE activities","Hour","40.4",""
"2012","Estonia","Females","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Ireland","Total","Total","Employed persons","Total - all NACE activities","Hour","35.1",""
"2012","Ireland","Total","Part-time","Employed persons","Total - all NACE activities","Hour","19.1",""
"2012","Ireland","Total","Full-time","Employed persons","Total - all NACE activities","Hour","39.9",""
"2012","Ireland","Total","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Ireland","Males","Total","Employed persons","Total - all NACE activities","Hour","39.0",""
"2012","Ireland","Males","Part-time","Employed persons","Total - all NACE activities","Hour","20.0",""
"2012","Ireland","Males","Full-time","Employed persons","Total - all NACE activities","Hour","41.9",""
"2012","Ireland","Males","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Ireland","Females","Total","Employed persons","Total - all NACE activities","Hour","31.0",""
"2012","Ireland","Females","Part-time","Employed persons","Total - all NACE activities","Hour","18.7",""
"2012","Ireland","Females","Full-time","Employed persons","Total - all NACE activities","Hour","37.2",""
"2012","Ireland","Females","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Greece","Total","Total","Employed persons","Total - all NACE activities","Hour","42.0",""
"2012","Greece","Total","Part-time","Employed persons","Total - all NACE activities","Hour","20.2",""
"2012","Greece","Total","Full-time","Employed persons","Total - all NACE activities","Hour","43.8",""
"2012","Greece","Total","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Greece","Males","Total","Employed persons","Total - all NACE activities","Hour","44.0",""
"2012","Greece","Males","Part-time","Employed persons","Total - all NACE activities","Hour","20.7",""
"2012","Greece","Males","Full-time","Employed persons","Total - all NACE activities","Hour","45.2",""
"2012","Greece","Males","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Greece","Females","Total","Employed persons","Total - all NACE activities","Hour","39.1",""
"2012","Greece","Females","Part-time","Employed persons","Total - all NACE activities","Hour","19.9",""
"2012","Greece","Females","Full-time","Employed persons","Total - all NACE activities","Hour","41.7",""
"2012","Greece","Females","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Spain","Total","Total","Employed persons","Total - all NACE activities","Hour","38.2",""
"2012","Spain","Total","Part-time","Employed persons","Total - all NACE activities","Hour","18.5",""
"2012","Spain","Total","Full-time","Employed persons","Total - all NACE activities","Hour","41.5",""
"2012","Spain","Total","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Spain","Males","Total","Employed persons","Total - all NACE activities","Hour","40.9",""
"2012","Spain","Males","Part-time","Employed persons","Total - all NACE activities","Hour","18.2",""
"2012","Spain","Males","Full-time","Employed persons","Total - all NACE activities","Hour","42.5",""
"2012","Spain","Males","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Spain","Females","Total","Employed persons","Total - all NACE activities","Hour","34.9",""
"2012","Spain","Females","Part-time","Employed persons","Total - all NACE activities","Hour","18.6",""
"2012","Spain","Females","Full-time","Employed persons","Total - all NACE activities","Hour","40.2",""
"2012","Spain","Females","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","France","Total","Total","Employed persons","Total - all NACE activities","Hour","37.9",""
"2012","France","Total","Part-time","Employed persons","Total - all NACE activities","Hour","22.9",""
"2012","France","Total","Full-time","Employed persons","Total - all NACE activities","Hour","41.1",""
"2012","France","Total","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","France","Males","Total","Employed persons","Total - all NACE activities","Hour","40.9",""
"2012","France","Males","Part-time","Employed persons","Total - all NACE activities","Hour","21.4",""
"2012","France","Males","Full-time","Employed persons","Total - all NACE activities","Hour","42.2",""
"2012","France","Males","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","France","Females","Total","Employed persons","Total - all NACE activities","Hour","34.6",""
"2012","France","Females","Part-time","Employed persons","Total - all NACE activities","Hour","23.2",""
"2012","France","Females","Full-time","Employed persons","Total - all NACE activities","Hour","39.4",""
"2012","France","Females","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Croatia","Total","Total","Employed persons","Total - all NACE activities","Hour","40.0",""
"2012","Croatia","Total","Part-time","Employed persons","Total - all NACE activities","Hour","20.6",""
"2012","Croatia","Total","Full-time","Employed persons","Total - all NACE activities","Hour","41.4",""
"2012","Croatia","Total","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Croatia","Males","Total","Employed persons","Total - all NACE activities","Hour","40.7",""
"2012","Croatia","Males","Part-time","Employed persons","Total - all NACE activities","Hour","21.5",""
"2012","Croatia","Males","Full-time","Employed persons","Total - all NACE activities","Hour","41.9",""
"2012","Croatia","Males","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Croatia","Females","Total","Employed persons","Total - all NACE activities","Hour","39.1",""
"2012","Croatia","Females","Part-time","Employed persons","Total - all NACE activities","Hour","19.9",""
"2012","Croatia","Females","Full-time","Employed persons","Total - all NACE activities","Hour","40.9",""
"2012","Croatia","Females","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Italy","Total","Total","Employed persons","Total - all NACE activities","Hour","37.1",""
"2012","Italy","Total","Part-time","Employed persons","Total - all NACE activities","Hour","21.4",""
"2012","Italy","Total","Full-time","Employed persons","Total - all NACE activities","Hour","40.3",""
"2012","Italy","Total","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Italy","Males","Total","Employed persons","Total - all NACE activities","Hour","40.1",""
"2012","Italy","Males","Part-time","Employed persons","Total - all NACE activities","Hour","21.4",""
"2012","Italy","Males","Full-time","Employed persons","Total - all NACE activities","Hour","41.5",""
"2012","Italy","Males","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Italy","Females","Total","Employed persons","Total - all NACE activities","Hour","32.8",""
"2012","Italy","Females","Part-time","Employed persons","Total - all NACE activities","Hour","21.4",""
"2012","Italy","Females","Full-time","Employed persons","Total - all NACE activities","Hour","37.9",""
"2012","Italy","Females","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Cyprus","Total","Total","Employed persons","Total - all NACE activities","Hour","39.8",""
"2012","Cyprus","Total","Part-time","Employed persons","Total - all NACE activities","Hour","19.9",""
"2012","Cyprus","Total","Full-time","Employed persons","Total - all NACE activities","Hour","42.1",""
"2012","Cyprus","Total","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Cyprus","Males","Total","Employed persons","Total - all NACE activities","Hour","41.4",""
"2012","Cyprus","Males","Part-time","Employed persons","Total - all NACE activities","Hour","20.0",""
"2012","Cyprus","Males","Full-time","Employed persons","Total - all NACE activities","Hour","43.1",""
"2012","Cyprus","Males","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Cyprus","Females","Total","Employed persons","Total - all NACE activities","Hour","38.1",""
"2012","Cyprus","Females","Part-time","Employed persons","Total - all NACE activities","Hour","19.9",""
"2012","Cyprus","Females","Full-time","Employed persons","Total - all NACE activities","Hour","40.9",""
"2012","Cyprus","Females","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Latvia","Total","Total","Employed persons","Total - all NACE activities","Hour","38.7",""
"2012","Latvia","Total","Part-time","Employed persons","Total - all NACE activities","Hour","21.2",""
"2012","Latvia","Total","Full-time","Employed persons","Total - all NACE activities","Hour","40.5",""
"2012","Latvia","Total","No response","Employed persons","Total - all NACE activities","Hour",":","c"
"2012","Latvia","Males","Total","Employed persons","Total - all NACE activities","Hour","39.5",""
"2012","Latvia","Males","Part-time","Employed persons","Total - all NACE activities","Hour","21.3",""
"2012","Latvia","Males","Full-time","Employed persons","Total - all NACE activities","Hour","40.9",""
"2012","Latvia","Males","No response","Employed persons","Total - all NACE activities","Hour",":","c"
"2012","Latvia","Females","Total","Employed persons","Total - all NACE activities","Hour","37.9",""
"2012","Latvia","Females","Part-time","Employed persons","Total - all NACE activities","Hour","21.1",""
"2012","Latvia","Females","Full-time","Employed persons","Total - all NACE activities","Hour","40.0",""
"2012","Latvia","Females","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Lithuania","Total","Total","Employed persons","Total - all NACE activities","Hour","38.0",""
"2012","Lithuania","Total","Part-time","Employed persons","Total - all NACE activities","Hour","20.8",""
"2012","Lithuania","Total","Full-time","Employed persons","Total - all NACE activities","Hour","39.6",""
"2012","Lithuania","Total","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Lithuania","Males","Total","Employed persons","Total - all NACE activities","Hour","38.8",""
"2012","Lithuania","Males","Part-time","Employed persons","Total - all NACE activities","Hour","20.4",""
"2012","Lithuania","Males","Full-time","Employed persons","Total - all NACE activities","Hour","40.0",""
"2012","Lithuania","Males","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Lithuania","Females","Total","Employed persons","Total - all NACE activities","Hour","37.3",""
"2012","Lithuania","Females","Part-time","Employed persons","Total - all NACE activities","Hour","21.0",""
"2012","Lithuania","Females","Full-time","Employed persons","Total - all NACE activities","Hour","39.2",""
"2012","Lithuania","Females","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Luxembourg","Total","Total","Employed persons","Total - all NACE activities","Hour","37.2",""
"2012","Luxembourg","Total","Part-time","Employed persons","Total - all NACE activities","Hour","21.7",""
"2012","Luxembourg","Total","Full-time","Employed persons","Total - all NACE activities","Hour","40.8",""
"2012","Luxembourg","Total","No response","Employed persons","Total - all NACE activities","Hour",":","u"
"2012","Luxembourg","Males","Total","Employed persons","Total - all NACE activities","Hour","40.2",""
"2012","Luxembourg","Males","Part-time","Employed persons","Total - all NACE activities","Hour","19.1",""
"2012","Luxembourg","Males","Full-time","Employed persons","Total - all NACE activities","Hour","41.4",""
"2012","Luxembourg","Males","No response","Employed persons","Total - all NACE activities","Hour",":","u"
"2012","Luxembourg","Females","Total","Employed persons","Total - all NACE activities","Hour","33.4",""
"2012","Luxembourg","Females","Part-time","Employed persons","Total - all NACE activities","Hour","22.1",""
"2012","Luxembourg","Females","Full-time","Employed persons","Total - all NACE activities","Hour","39.7",""
"2012","Luxembourg","Females","No response","Employed persons","Total - all NACE activities","Hour",":","u"
"2012","Hungary","Total","Total","Employed persons","Total - all NACE activities","Hour","39.4",""
"2012","Hungary","Total","Part-time","Employed persons","Total - all NACE activities","Hour","23.4",""
"2012","Hungary","Total","Full-time","Employed persons","Total - all NACE activities","Hour","40.6",""
"2012","Hungary","Total","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Hungary","Males","Total","Employed persons","Total - all NACE activities","Hour","40.2",""
"2012","Hungary","Males","Part-time","Employed persons","Total - all NACE activities","Hour","23.8",""
"2012","Hungary","Males","Full-time","Employed persons","Total - all NACE activities","Hour","41.0",""
"2012","Hungary","Males","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Hungary","Females","Total","Employed persons","Total - all NACE activities","Hour","38.5",""
"2012","Hungary","Females","Part-time","Employed persons","Total - all NACE activities","Hour","23.2",""
"2012","Hungary","Females","Full-time","Employed persons","Total - all NACE activities","Hour","40.1",""
"2012","Hungary","Females","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Malta","Total","Total","Employed persons","Total - all NACE activities","Hour","38.7",""
"2012","Malta","Total","Part-time","Employed persons","Total - all NACE activities","Hour","21.9",""
"2012","Malta","Total","Full-time","Employed persons","Total - all NACE activities","Hour","41.4",""
"2012","Malta","Total","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Malta","Males","Total","Employed persons","Total - all NACE activities","Hour","41.0",""
"2012","Malta","Males","Part-time","Employed persons","Total - all NACE activities","Hour","21.6",""
"2012","Malta","Males","Full-time","Employed persons","Total - all NACE activities","Hour","42.4",""
"2012","Malta","Males","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Malta","Females","Total","Employed persons","Total - all NACE activities","Hour","34.9",""
"2012","Malta","Females","Part-time","Employed persons","Total - all NACE activities","Hour","22.0",""
"2012","Malta","Females","Full-time","Employed persons","Total - all NACE activities","Hour","39.4",""
"2012","Malta","Females","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Netherlands","Total","Total","Employed persons","Total - all NACE activities","Hour","30.4",""
"2012","Netherlands","Total","Part-time","Employed persons","Total - all NACE activities","Hour","19.7",""
"2012","Netherlands","Total","Full-time","Employed persons","Total - all NACE activities","Hour","40.8",""
"2012","Netherlands","Total","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Netherlands","Males","Total","Employed persons","Total - all NACE activities","Hour","35.4",""
"2012","Netherlands","Males","Part-time","Employed persons","Total - all NACE activities","Hour","19.0",""
"2012","Netherlands","Males","Full-time","Employed persons","Total - all NACE activities","Hour","41.2",""
"2012","Netherlands","Males","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Netherlands","Females","Total","Employed persons","Total - all NACE activities","Hour","24.5",""
"2012","Netherlands","Females","Part-time","Employed persons","Total - all NACE activities","Hour","20.0",""
"2012","Netherlands","Females","Full-time","Employed persons","Total - all NACE activities","Hour","39.5",""
"2012","Netherlands","Females","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Austria","Total","Total","Employed persons","Total - all NACE activities","Hour","37.5",""
"2012","Austria","Total","Part-time","Employed persons","Total - all NACE activities","Hour","20.5",""
"2012","Austria","Total","Full-time","Employed persons","Total - all NACE activities","Hour","43.4",""
"2012","Austria","Total","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Austria","Males","Total","Employed persons","Total - all NACE activities","Hour","41.8",""
"2012","Austria","Males","Part-time","Employed persons","Total - all NACE activities","Hour","18.4",""
"2012","Austria","Males","Full-time","Employed persons","Total - all NACE activities","Hour","44.1",""
"2012","Austria","Males","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Austria","Females","Total","Employed persons","Total - all NACE activities","Hour","32.6",""
"2012","Austria","Females","Part-time","Employed persons","Total - all NACE activities","Hour","21.0",""
"2012","Austria","Females","Full-time","Employed persons","Total - all NACE activities","Hour","42.1",""
"2012","Austria","Females","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Poland","Total","Total","Employed persons","Total - all NACE activities","Hour","40.7",""
"2012","Poland","Total","Part-time","Employed persons","Total - all NACE activities","Hour","22.1",""
"2012","Poland","Total","Full-time","Employed persons","Total - all NACE activities","Hour","42.3",""
"2012","Poland","Total","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Poland","Males","Total","Employed persons","Total - all NACE activities","Hour","42.5",""
"2012","Poland","Males","Part-time","Employed persons","Total - all NACE activities","Hour","22.4",""
"2012","Poland","Males","Full-time","Employed persons","Total - all NACE activities","Hour","43.6",""
"2012","Poland","Males","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Poland","Females","Total","Employed persons","Total - all NACE activities","Hour","38.4",""
"2012","Poland","Females","Part-time","Employed persons","Total - all NACE activities","Hour","21.9",""
"2012","Poland","Females","Full-time","Employed persons","Total - all NACE activities","Hour","40.5",""
"2012","Poland","Females","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Portugal","Total","Total","Employed persons","Total - all NACE activities","Hour","39.1",""
"2012","Portugal","Total","Part-time","Employed persons","Total - all NACE activities","Hour","16.3",""
"2012","Portugal","Total","Full-time","Employed persons","Total - all NACE activities","Hour","42.6",""
"2012","Portugal","Total","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Portugal","Males","Total","Employed persons","Total - all NACE activities","Hour","40.7",""
"2012","Portugal","Males","Part-time","Employed persons","Total - all NACE activities","Hour","16.3",""
"2012","Portugal","Males","Full-time","Employed persons","Total - all NACE activities","Hour","43.7",""
"2012","Portugal","Males","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Portugal","Females","Total","Employed persons","Total - all NACE activities","Hour","37.4",""
"2012","Portugal","Females","Part-time","Employed persons","Total - all NACE activities","Hour","16.4",""
"2012","Portugal","Females","Full-time","Employed persons","Total - all NACE activities","Hour","41.3",""
"2012","Portugal","Females","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Romania","Total","Total","Employed persons","Total - all NACE activities","Hour","40.1",""
"2012","Romania","Total","Part-time","Employed persons","Total - all NACE activities","Hour","23.3",""
"2012","Romania","Total","Full-time","Employed persons","Total - all NACE activities","Hour","40.7",""
"2012","Romania","Total","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Romania","Males","Total","Employed persons","Total - all NACE activities","Hour","40.7",""
"2012","Romania","Males","Part-time","Employed persons","Total - all NACE activities","Hour","24.7",""
"2012","Romania","Males","Full-time","Employed persons","Total - all NACE activities","Hour","41.1",""
"2012","Romania","Males","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Romania","Females","Total","Employed persons","Total - all NACE activities","Hour","39.4",""
"2012","Romania","Females","Part-time","Employed persons","Total - all NACE activities","Hour","22.1",""
"2012","Romania","Females","Full-time","Employed persons","Total - all NACE activities","Hour","40.1",""
"2012","Romania","Females","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Slovenia","Total","Total","Employed persons","Total - all NACE activities","Hour","39.8",""
"2012","Slovenia","Total","Part-time","Employed persons","Total - all NACE activities","Hour","20.1",""
"2012","Slovenia","Total","Full-time","Employed persons","Total - all NACE activities","Hour","41.9",""
"2012","Slovenia","Total","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2012","Slovenia","Males","Total","Employed persons","Total - all NACE activities","Hour","40.8",""
