"TIME","GEO","SEX","WORKTIME","WSTATUS","NACE_R2","UNIT","Value","Flag and Footnotes"
"2010","United Kingdom","Females","No response","Employed persons","Public administration and defence; compulsory social security","Hour",":","c"
"2011","European Union - 28 countries","Total","Total","Employed persons","Total - all NACE activities","Hour","37.4",""
"2011","European Union - 28 countries","Total","Total","Employed persons","Agriculture, forestry and fishing","Hour","41.4",""
"2011","European Union - 28 countries","Total","Total","Employed persons","Mining and quarrying","Hour","41.7",""
"2011","European Union - 28 countries","Total","Total","Employed persons","Manufacturing","Hour","39.6",""
"2011","European Union - 28 countries","Total","Total","Employed persons","Electricity, gas, steam and air conditioning supply","Hour","39.6",""
"2011","European Union - 28 countries","Total","Total","Employed persons","Water supply; sewerage, waste management and remediation activities","Hour","39.1",""
"2011","European Union - 28 countries","Total","Total","Employed persons","Construction","Hour","41.0",""
"2011","European Union - 28 countries","Total","Total","Employed persons","Wholesale and retail trade; repair of motor vehicles and motorcycles","Hour","37.2",""
"2011","European Union - 28 countries","Total","Total","Employed persons","Transportation and storage","Hour","40.1",""
"2011","European Union - 28 countries","Total","Total","Employed persons","Accommodation and food service activities","Hour","37.0",""
"2011","European Union - 28 countries","Total","Total","Employed persons","Information and communication","Hour","38.9",""
"2011","European Union - 28 countries","Total","Total","Employed persons","Financial and insurance activities","Hour","38.8",""
"2011","European Union - 28 countries","Total","Total","Employed persons","Real estate activities","Hour","37.0",""
"2011","European Union - 28 countries","Total","Total","Employed persons","Professional, scientific and technical activities","Hour","38.8",""
"2011","European Union - 28 countries","Total","Total","Employed persons","Administrative and support service activities","Hour","34.4",""
"2011","European Union - 28 countries","Total","Total","Employed persons","Public administration and defence; compulsory social security","Hour","37.5",""
"2011","European Union - 28 countries","Total","Part-time","Employed persons","Total - all NACE activities","Hour","19.9",""
"2011","European Union - 28 countries","Total","Part-time","Employed persons","Agriculture, forestry and fishing","Hour","19.6",""
"2011","European Union - 28 countries","Total","Part-time","Employed persons","Mining and quarrying","Hour","22.7",""
"2011","European Union - 28 countries","Total","Part-time","Employed persons","Manufacturing","Hour","21.2",""
"2011","European Union - 28 countries","Total","Part-time","Employed persons","Electricity, gas, steam and air conditioning supply","Hour","24.0",""
"2011","European Union - 28 countries","Total","Part-time","Employed persons","Water supply; sewerage, waste management and remediation activities","Hour","20.8",""
"2011","European Union - 28 countries","Total","Part-time","Employed persons","Construction","Hour","19.8",""
"2011","European Union - 28 countries","Total","Part-time","Employed persons","Wholesale and retail trade; repair of motor vehicles and motorcycles","Hour","19.4",""
"2011","European Union - 28 countries","Total","Part-time","Employed persons","Transportation and storage","Hour","20.2",""
"2011","European Union - 28 countries","Total","Part-time","Employed persons","Accommodation and food service activities","Hour","17.9",""
"2011","European Union - 28 countries","Total","Part-time","Employed persons","Information and communication","Hour","19.2",""
"2011","European Union - 28 countries","Total","Part-time","Employed persons","Financial and insurance activities","Hour","22.4",""
"2011","European Union - 28 countries","Total","Part-time","Employed persons","Real estate activities","Hour","18.4",""
"2011","European Union - 28 countries","Total","Part-time","Employed persons","Professional, scientific and technical activities","Hour","20.0",""
"2011","European Union - 28 countries","Total","Part-time","Employed persons","Administrative and support service activities","Hour","18.5",""
"2011","European Union - 28 countries","Total","Part-time","Employed persons","Public administration and defence; compulsory social security","Hour","23.0",""
"2011","European Union - 28 countries","Total","Full-time","Employed persons","Total - all NACE activities","Hour","41.6",""
"2011","European Union - 28 countries","Total","Full-time","Employed persons","Agriculture, forestry and fishing","Hour","46.4",""
"2011","European Union - 28 countries","Total","Full-time","Employed persons","Mining and quarrying","Hour","42.1",""
"2011","European Union - 28 countries","Total","Full-time","Employed persons","Manufacturing","Hour","41.0",""
"2011","European Union - 28 countries","Total","Full-time","Employed persons","Electricity, gas, steam and air conditioning supply","Hour","40.6",""
"2011","European Union - 28 countries","Total","Full-time","Employed persons","Water supply; sewerage, waste management and remediation activities","Hour","40.4",""
"2011","European Union - 28 countries","Total","Full-time","Employed persons","Construction","Hour","42.6",""
"2011","European Union - 28 countries","Total","Full-time","Employed persons","Wholesale and retail trade; repair of motor vehicles and motorcycles","Hour","42.4",""
"2011","European Union - 28 countries","Total","Full-time","Employed persons","Transportation and storage","Hour","42.7",""
"2011","European Union - 28 countries","Total","Full-time","Employed persons","Accommodation and food service activities","Hour","45.4",""
"2011","European Union - 28 countries","Total","Full-time","Employed persons","Information and communication","Hour","42.0",""
"2011","European Union - 28 countries","Total","Full-time","Employed persons","Financial and insurance activities","Hour","41.4",""
"2011","European Union - 28 countries","Total","Full-time","Employed persons","Real estate activities","Hour","42.0",""
"2011","European Union - 28 countries","Total","Full-time","Employed persons","Professional, scientific and technical activities","Hour","42.9",""
"2011","European Union - 28 countries","Total","Full-time","Employed persons","Administrative and support service activities","Hour","41.2",""
"2011","European Union - 28 countries","Total","Full-time","Employed persons","Public administration and defence; compulsory social security","Hour","39.7",""
"2011","European Union - 28 countries","Total","No response","Employed persons","Total - all NACE activities","Hour","28.9","u"
"2011","European Union - 28 countries","Total","No response","Employed persons","Agriculture, forestry and fishing","Hour",":","u"
"2011","European Union - 28 countries","Total","No response","Employed persons","Mining and quarrying","Hour",":",""
"2011","European Union - 28 countries","Total","No response","Employed persons","Manufacturing","Hour",":","u"
"2011","European Union - 28 countries","Total","No response","Employed persons","Electricity, gas, steam and air conditioning supply","Hour",":",""
"2011","European Union - 28 countries","Total","No response","Employed persons","Water supply; sewerage, waste management and remediation activities","Hour",":",""
"2011","European Union - 28 countries","Total","No response","Employed persons","Construction","Hour",":","u"
"2011","European Union - 28 countries","Total","No response","Employed persons","Wholesale and retail trade; repair of motor vehicles and motorcycles","Hour",":","u"
"2011","European Union - 28 countries","Total","No response","Employed persons","Transportation and storage","Hour",":","u"
"2011","European Union - 28 countries","Total","No response","Employed persons","Accommodation and food service activities","Hour",":","u"
"2011","European Union - 28 countries","Total","No response","Employed persons","Information and communication","Hour",":","u"
"2011","European Union - 28 countries","Total","No response","Employed persons","Financial and insurance activities","Hour",":","c"
"2011","European Union - 28 countries","Total","No response","Employed persons","Real estate activities","Hour",":","c"
"2011","European Union - 28 countries","Total","No response","Employed persons","Professional, scientific and technical activities","Hour",":","u"
"2011","European Union - 28 countries","Total","No response","Employed persons","Administrative and support service activities","Hour",":","u"
"2011","European Union - 28 countries","Total","No response","Employed persons","Public administration and defence; compulsory social security","Hour",":","c"
"2011","European Union - 28 countries","Males","Total","Employed persons","Total - all NACE activities","Hour","40.6",""
"2011","European Union - 28 countries","Males","Total","Employed persons","Agriculture, forestry and fishing","Hour","44.3",""
"2011","European Union - 28 countries","Males","Total","Employed persons","Mining and quarrying","Hour","42.1",""
"2011","European Union - 28 countries","Males","Total","Employed persons","Manufacturing","Hour","40.7",""
"2011","European Union - 28 countries","Males","Total","Employed persons","Electricity, gas, steam and air conditioning supply","Hour","40.4",""
"2011","European Union - 28 countries","Males","Total","Employed persons","Water supply; sewerage, waste management and remediation activities","Hour","39.8",""
"2011","European Union - 28 countries","Males","Total","Employed persons","Construction","Hour","41.8",""
"2011","European Union - 28 countries","Males","Total","Employed persons","Wholesale and retail trade; repair of motor vehicles and motorcycles","Hour","40.8",""
"2011","European Union - 28 countries","Males","Total","Employed persons","Transportation and storage","Hour","41.7",""
"2011","European Union - 28 countries","Males","Total","Employed persons","Accommodation and food service activities","Hour","41.1",""
"2011","European Union - 28 countries","Males","Total","Employed persons","Information and communication","Hour","40.5",""
"2011","European Union - 28 countries","Males","Total","Employed persons","Financial and insurance activities","Hour","41.8",""
"2011","European Union - 28 countries","Males","Total","Employed persons","Real estate activities","Hour","39.9",""
"2011","European Union - 28 countries","Males","Total","Employed persons","Professional, scientific and technical activities","Hour","41.8",""
"2011","European Union - 28 countries","Males","Total","Employed persons","Administrative and support service activities","Hour","38.8",""
"2011","European Union - 28 countries","Males","Total","Employed persons","Public administration and defence; compulsory social security","Hour","39.2",""
"2011","European Union - 28 countries","Males","Part-time","Employed persons","Total - all NACE activities","Hour","19.1",""
"2011","European Union - 28 countries","Males","Part-time","Employed persons","Agriculture, forestry and fishing","Hour","19.8",""
"2011","European Union - 28 countries","Males","Part-time","Employed persons","Mining and quarrying","Hour","22.0","u"
"2011","European Union - 28 countries","Males","Part-time","Employed persons","Manufacturing","Hour","20.9",""
"2011","European Union - 28 countries","Males","Part-time","Employed persons","Electricity, gas, steam and air conditioning supply","Hour","23.0",""
"2011","European Union - 28 countries","Males","Part-time","Employed persons","Water supply; sewerage, waste management and remediation activities","Hour","20.5",""
"2011","European Union - 28 countries","Males","Part-time","Employed persons","Construction","Hour","20.6",""
"2011","European Union - 28 countries","Males","Part-time","Employed persons","Wholesale and retail trade; repair of motor vehicles and motorcycles","Hour","18.0",""
"2011","European Union - 28 countries","Males","Part-time","Employed persons","Transportation and storage","Hour","19.9",""
"2011","European Union - 28 countries","Males","Part-time","Employed persons","Accommodation and food service activities","Hour","17.8",""
"2011","European Union - 28 countries","Males","Part-time","Employed persons","Information and communication","Hour","18.0",""
"2011","European Union - 28 countries","Males","Part-time","Employed persons","Financial and insurance activities","Hour","20.4",""
"2011","European Union - 28 countries","Males","Part-time","Employed persons","Real estate activities","Hour","16.1",""
"2011","European Union - 28 countries","Males","Part-time","Employed persons","Professional, scientific and technical activities","Hour","18.5",""
"2011","European Union - 28 countries","Males","Part-time","Employed persons","Administrative and support service activities","Hour","18.5",""
"2011","European Union - 28 countries","Males","Part-time","Employed persons","Public administration and defence; compulsory social security","Hour","21.5",""
"2011","European Union - 28 countries","Males","Full-time","Employed persons","Total - all NACE activities","Hour","42.6",""
"2011","European Union - 28 countries","Males","Full-time","Employed persons","Agriculture, forestry and fishing","Hour","48.1",""
"2011","European Union - 28 countries","Males","Full-time","Employed persons","Mining and quarrying","Hour","42.4",""
"2011","European Union - 28 countries","Males","Full-time","Employed persons","Manufacturing","Hour","41.3",""
"2011","European Union - 28 countries","Males","Full-time","Employed persons","Electricity, gas, steam and air conditioning supply","Hour","40.8",""
"2011","European Union - 28 countries","Males","Full-time","Employed persons","Water supply; sewerage, waste management and remediation activities","Hour","40.7",""
"2011","European Union - 28 countries","Males","Full-time","Employed persons","Construction","Hour","42.8",""
"2011","European Union - 28 countries","Males","Full-time","Employed persons","Wholesale and retail trade; repair of motor vehicles and motorcycles","Hour","43.5",""
"2011","European Union - 28 countries","Males","Full-time","Employed persons","Transportation and storage","Hour","43.4",""
"2011","European Union - 28 countries","Males","Full-time","Employed persons","Accommodation and food service activities","Hour","47.2",""
"2011","European Union - 28 countries","Males","Full-time","Employed persons","Information and communication","Hour","42.6",""
"2011","European Union - 28 countries","Males","Full-time","Employed persons","Financial and insurance activities","Hour","42.7",""
"2011","European Union - 28 countries","Males","Full-time","Employed persons","Real estate activities","Hour","43.2",""
"2011","European Union - 28 countries","Males","Full-time","Employed persons","Professional, scientific and technical activities","Hour","44.3",""
"2011","European Union - 28 countries","Males","Full-time","Employed persons","Administrative and support service activities","Hour","42.1",""
"2011","European Union - 28 countries","Males","Full-time","Employed persons","Public administration and defence; compulsory social security","Hour","40.0",""
"2011","European Union - 28 countries","Males","No response","Employed persons","Total - all NACE activities","Hour",":","u"
"2011","European Union - 28 countries","Males","No response","Employed persons","Agriculture, forestry and fishing","Hour",":","u"
"2011","European Union - 28 countries","Males","No response","Employed persons","Mining and quarrying","Hour",":",""
"2011","European Union - 28 countries","Males","No response","Employed persons","Manufacturing","Hour",":","c"
"2011","European Union - 28 countries","Males","No response","Employed persons","Electricity, gas, steam and air conditioning supply","Hour",":",""
"2011","European Union - 28 countries","Males","No response","Employed persons","Water supply; sewerage, waste management and remediation activities","Hour",":",""
"2011","European Union - 28 countries","Males","No response","Employed persons","Construction","Hour",":","u"
"2011","European Union - 28 countries","Males","No response","Employed persons","Wholesale and retail trade; repair of motor vehicles and motorcycles","Hour",":","c"
"2011","European Union - 28 countries","Males","No response","Employed persons","Transportation and storage","Hour",":","u"
"2011","European Union - 28 countries","Males","No response","Employed persons","Accommodation and food service activities","Hour",":","c"
"2011","European Union - 28 countries","Males","No response","Employed persons","Information and communication","Hour",":","c"
"2011","European Union - 28 countries","Males","No response","Employed persons","Financial and insurance activities","Hour",":","c"
"2011","European Union - 28 countries","Males","No response","Employed persons","Real estate activities","Hour",":",""
"2011","European Union - 28 countries","Males","No response","Employed persons","Professional, scientific and technical activities","Hour",":","c"
"2011","European Union - 28 countries","Males","No response","Employed persons","Administrative and support service activities","Hour",":","u"
"2011","European Union - 28 countries","Males","No response","Employed persons","Public administration and defence; compulsory social security","Hour",":","c"
"2011","European Union - 28 countries","Females","Total","Employed persons","Total - all NACE activities","Hour","33.7",""
"2011","European Union - 28 countries","Females","Total","Employed persons","Agriculture, forestry and fishing","Hour","36.3",""
"2011","European Union - 28 countries","Females","Total","Employed persons","Mining and quarrying","Hour","38.2",""
"2011","European Union - 28 countries","Females","Total","Employed persons","Manufacturing","Hour","36.8",""
"2011","European Union - 28 countries","Females","Total","Employed persons","Electricity, gas, steam and air conditioning supply","Hour","37.0",""
"2011","European Union - 28 countries","Females","Total","Employed persons","Water supply; sewerage, waste management and remediation activities","Hour","36.0",""
"2011","European Union - 28 countries","Females","Total","Employed persons","Construction","Hour","32.8",""
"2011","European Union - 28 countries","Females","Total","Employed persons","Wholesale and retail trade; repair of motor vehicles and motorcycles","Hour","33.6",""
"2011","European Union - 28 countries","Females","Total","Employed persons","Transportation and storage","Hour","34.7",""
"2011","European Union - 28 countries","Females","Total","Employed persons","Accommodation and food service activities","Hour","33.6",""
"2011","European Union - 28 countries","Females","Total","Employed persons","Information and communication","Hour","35.5",""
"2011","European Union - 28 countries","Females","Total","Employed persons","Financial and insurance activities","Hour","36.0",""
"2011","European Union - 28 countries","Females","Total","Employed persons","Real estate activities","Hour","34.1",""
"2011","European Union - 28 countries","Females","Total","Employed persons","Professional, scientific and technical activities","Hour","35.3",""
"2011","European Union - 28 countries","Females","Total","Employed persons","Administrative and support service activities","Hour","29.8",""
"2011","European Union - 28 countries","Females","Total","Employed persons","Public administration and defence; compulsory social security","Hour","35.5",""
"2011","European Union - 28 countries","Females","Part-time","Employed persons","Total - all NACE activities","Hour","20.2",""
"2011","European Union - 28 countries","Females","Part-time","Employed persons","Agriculture, forestry and fishing","Hour","19.5",""
"2011","European Union - 28 countries","Females","Part-time","Employed persons","Mining and quarrying","Hour","23.2","u"
"2011","European Union - 28 countries","Females","Part-time","Employed persons","Manufacturing","Hour","21.3",""
"2011","European Union - 28 countries","Females","Part-time","Employed persons","Electricity, gas, steam and air conditioning supply","Hour","24.4",""
"2011","European Union - 28 countries","Females","Part-time","Employed persons","Water supply; sewerage, waste management and remediation activities","Hour","21.2",""
"2011","European Union - 28 countries","Females","Part-time","Employed persons","Construction","Hour","18.9",""
"2011","European Union - 28 countries","Females","Part-time","Employed persons","Wholesale and retail trade; repair of motor vehicles and motorcycles","Hour","19.8",""
"2011","European Union - 28 countries","Females","Part-time","Employed persons","Transportation and storage","Hour","20.4",""
"2011","European Union - 28 countries","Females","Part-time","Employed persons","Accommodation and food service activities","Hour","18.0",""
"2011","European Union - 28 countries","Females","Part-time","Employed persons","Information and communication","Hour","20.1",""
"2011","European Union - 28 countries","Females","Part-time","Employed persons","Financial and insurance activities","Hour","22.8",""
"2011","European Union - 28 countries","Females","Part-time","Employed persons","Real estate activities","Hour","19.3",""
"2011","European Union - 28 countries","Females","Part-time","Employed persons","Professional, scientific and technical activities","Hour","20.6",""
"2011","European Union - 28 countries","Females","Part-time","Employed persons","Administrative and support service activities","Hour","18.5",""
"2011","European Union - 28 countries","Females","Part-time","Employed persons","Public administration and defence; compulsory social security","Hour","23.4",""
"2011","European Union - 28 countries","Females","Full-time","Employed persons","Total - all NACE activities","Hour","40.0",""
"2011","European Union - 28 countries","Females","Full-time","Employed persons","Agriculture, forestry and fishing","Hour","42.8",""
"2011","European Union - 28 countries","Females","Full-time","Employed persons","Mining and quarrying","Hour","40.1",""
"2011","European Union - 28 countries","Females","Full-time","Employed persons","Manufacturing","Hour","40.1",""
"2011","European Union - 28 countries","Females","Full-time","Employed persons","Electricity, gas, steam and air conditioning supply","Hour","39.7",""
"2011","European Union - 28 countries","Females","Full-time","Employed persons","Water supply; sewerage, waste management and remediation activities","Hour","39.4",""
"2011","European Union - 28 countries","Females","Full-time","Employed persons","Construction","Hour","40.2",""
"2011","European Union - 28 countries","Females","Full-time","Employed persons","Wholesale and retail trade; repair of motor vehicles and motorcycles","Hour","41.0",""
"2011","European Union - 28 countries","Females","Full-time","Employed persons","Transportation and storage","Hour","39.7",""
"2011","European Union - 28 countries","Females","Full-time","Employed persons","Accommodation and food service activities","Hour","43.5",""
"2011","European Union - 28 countries","Females","Full-time","Employed persons","Information and communication","Hour","40.7",""
"2011","European Union - 28 countries","Females","Full-time","Employed persons","Financial and insurance activities","Hour","39.8",""
"2011","European Union - 28 countries","Females","Full-time","Employed persons","Real estate activities","Hour","40.5",""
"2011","European Union - 28 countries","Females","Full-time","Employed persons","Professional, scientific and technical activities","Hour","40.9",""
"2011","European Union - 28 countries","Females","Full-time","Employed persons","Administrative and support service activities","Hour","39.6",""
"2011","European Union - 28 countries","Females","Full-time","Employed persons","Public administration and defence; compulsory social security","Hour","39.1",""
"2011","European Union - 28 countries","Females","No response","Employed persons","Total - all NACE activities","Hour",":","u"
"2011","European Union - 28 countries","Females","No response","Employed persons","Agriculture, forestry and fishing","Hour",":","c"
"2011","European Union - 28 countries","Females","No response","Employed persons","Mining and quarrying","Hour",":",""
"2011","European Union - 28 countries","Females","No response","Employed persons","Manufacturing","Hour",":","c"
"2011","European Union - 28 countries","Females","No response","Employed persons","Electricity, gas, steam and air conditioning supply","Hour",":",""
"2011","European Union - 28 countries","Females","No response","Employed persons","Water supply; sewerage, waste management and remediation activities","Hour",":",""
"2011","European Union - 28 countries","Females","No response","Employed persons","Construction","Hour",":",""
"2011","European Union - 28 countries","Females","No response","Employed persons","Wholesale and retail trade; repair of motor vehicles and motorcycles","Hour",":","u"
"2011","European Union - 28 countries","Females","No response","Employed persons","Transportation and storage","Hour",":","c"
"2011","European Union - 28 countries","Females","No response","Employed persons","Accommodation and food service activities","Hour",":","u"
"2011","European Union - 28 countries","Females","No response","Employed persons","Information and communication","Hour",":","c"
"2011","European Union - 28 countries","Females","No response","Employed persons","Financial and insurance activities","Hour",":",""
"2011","European Union - 28 countries","Females","No response","Employed persons","Real estate activities","Hour",":","c"
"2011","European Union - 28 countries","Females","No response","Employed persons","Professional, scientific and technical activities","Hour",":","u"
"2011","European Union - 28 countries","Females","No response","Employed persons","Administrative and support service activities","Hour",":","c"
"2011","European Union - 28 countries","Females","No response","Employed persons","Public administration and defence; compulsory social security","Hour",":",""
"2011","Euro area (19 countries)","Total","Total","Employed persons","Total - all NACE activities","Hour","37.0",""
"2011","Euro area (19 countries)","Total","Total","Employed persons","Agriculture, forestry and fishing","Hour","42.3",""
"2011","Euro area (19 countries)","Total","Total","Employed persons","Mining and quarrying","Hour","40.4",""
"2011","Euro area (19 countries)","Total","Total","Employed persons","Manufacturing","Hour","39.1",""
"2011","Euro area (19 countries)","Total","Total","Employed persons","Electricity, gas, steam and air conditioning supply","Hour","39.2",""
"2011","Euro area (19 countries)","Total","Total","Employed persons","Water supply; sewerage, waste management and remediation activities","Hour","38.1",""
"2011","Euro area (19 countries)","Total","Total","Employed persons","Construction","Hour","40.4",""
"2011","Euro area (19 countries)","Total","Total","Employed persons","Wholesale and retail trade; repair of motor vehicles and motorcycles","Hour","37.2",""
"2011","Euro area (19 countries)","Total","Total","Employed persons","Transportation and storage","Hour","39.4",""
"2011","Euro area (19 countries)","Total","Total","Employed persons","Accommodation and food service activities","Hour","37.8",""
"2011","Euro area (19 countries)","Total","Total","Employed persons","Information and communication","Hour","38.4",""
"2011","Euro area (19 countries)","Total","Total","Employed persons","Financial and insurance activities","Hour","38.4",""
"2011","Euro area (19 countries)","Total","Total","Employed persons","Real estate activities","Hour","37.0",""
"2011","Euro area (19 countries)","Total","Total","Employed persons","Professional, scientific and technical activities","Hour","38.7",""
"2011","Euro area (19 countries)","Total","Total","Employed persons","Administrative and support service activities","Hour","33.5",""
"2011","Euro area (19 countries)","Total","Total","Employed persons","Public administration and defence; compulsory social security","Hour","37.0",""
"2011","Euro area (19 countries)","Total","Part-time","Employed persons","Total - all NACE activities","Hour","19.9",""
"2011","Euro area (19 countries)","Total","Part-time","Employed persons","Agriculture, forestry and fishing","Hour","18.2",""
"2011","Euro area (19 countries)","Total","Part-time","Employed persons","Mining and quarrying","Hour","22.0",""
"2011","Euro area (19 countries)","Total","Part-time","Employed persons","Manufacturing","Hour","21.0",""
"2011","Euro area (19 countries)","Total","Part-time","Employed persons","Electricity, gas, steam and air conditioning supply","Hour","24.1",""
"2011","Euro area (19 countries)","Total","Part-time","Employed persons","Water supply; sewerage, waste management and remediation activities","Hour","20.7",""
"2011","Euro area (19 countries)","Total","Part-time","Employed persons","Construction","Hour","19.6",""
"2011","Euro area (19 countries)","Total","Part-time","Employed persons","Wholesale and retail trade; repair of motor vehicles and motorcycles","Hour","19.7",""
"2011","Euro area (19 countries)","Total","Part-time","Employed persons","Transportation and storage","Hour","19.9",""
"2011","Euro area (19 countries)","Total","Part-time","Employed persons","Accommodation and food service activities","Hour","18.2",""
"2011","Euro area (19 countries)","Total","Part-time","Employed persons","Information and communication","Hour","19.0",""
"2011","Euro area (19 countries)","Total","Part-time","Employed persons","Financial and insurance activities","Hour","22.7",""
"2011","Euro area (19 countries)","Total","Part-time","Employed persons","Real estate activities","Hour","18.9",""
"2011","Euro area (19 countries)","Total","Part-time","Employed persons","Professional, scientific and technical activities","Hour","20.2",""
"2011","Euro area (19 countries)","Total","Part-time","Employed persons","Administrative and support service activities","Hour","18.4",""
"2011","Euro area (19 countries)","Total","Part-time","Employed persons","Public administration and defence; compulsory social security","Hour","23.3",""
"2011","Euro area (19 countries)","Total","Full-time","Employed persons","Total - all NACE activities","Hour","41.4",""
"2011","Euro area (19 countries)","Total","Full-time","Employed persons","Agriculture, forestry and fishing","Hour","48.4",""
"2011","Euro area (19 countries)","Total","Full-time","Employed persons","Mining and quarrying","Hour","41.2",""
"2011","Euro area (19 countries)","Total","Full-time","Employed persons","Manufacturing","Hour","40.8",""
"2011","Euro area (19 countries)","Total","Full-time","Employed persons","Electricity, gas, steam and air conditioning supply","Hour","40.4",""
"2011","Euro area (19 countries)","Total","Full-time","Employed persons","Water supply; sewerage, waste management and remediation activities","Hour","39.7",""
"2011","Euro area (19 countries)","Total","Full-time","Employed persons","Construction","Hour","42.1",""
"2011","Euro area (19 countries)","Total","Full-time","Employed persons","Wholesale and retail trade; repair of motor vehicles and motorcycles","Hour","42.5",""
"2011","Euro area (19 countries)","Total","Full-time","Employed persons","Transportation and storage","Hour","42.3",""
"2011","Euro area (19 countries)","Total","Full-time","Employed persons","Accommodation and food service activities","Hour","46.3",""
"2011","Euro area (19 countries)","Total","Full-time","Employed persons","Information and communication","Hour","42.0",""
"2011","Euro area (19 countries)","Total","Full-time","Employed persons","Financial and insurance activities","Hour","41.1",""
"2011","Euro area (19 countries)","Total","Full-time","Employed persons","Real estate activities","Hour","42.3",""
"2011","Euro area (19 countries)","Total","Full-time","Employed persons","Professional, scientific and technical activities","Hour","43.1",""
"2011","Euro area (19 countries)","Total","Full-time","Employed persons","Administrative and support service activities","Hour","40.9",""
"2011","Euro area (19 countries)","Total","Full-time","Employed persons","Public administration and defence; compulsory social security","Hour","39.3",""
"2011","Euro area (19 countries)","Total","No response","Employed persons","Total - all NACE activities","Hour",":","u"
"2011","Euro area (19 countries)","Total","No response","Employed persons","Agriculture, forestry and fishing","Hour",":","c"
"2011","Euro area (19 countries)","Total","No response","Employed persons","Mining and quarrying","Hour",":",""
"2011","Euro area (19 countries)","Total","No response","Employed persons","Manufacturing","Hour",":","c"
"2011","Euro area (19 countries)","Total","No response","Employed persons","Electricity, gas, steam and air conditioning supply","Hour",":",""
"2011","Euro area (19 countries)","Total","No response","Employed persons","Water supply; sewerage, waste management and remediation activities","Hour",":",""
"2011","Euro area (19 countries)","Total","No response","Employed persons","Construction","Hour",":","c"
"2011","Euro area (19 countries)","Total","No response","Employed persons","Wholesale and retail trade; repair of motor vehicles and motorcycles","Hour",":","u"
"2011","Euro area (19 countries)","Total","No response","Employed persons","Transportation and storage","Hour",":","c"
"2011","Euro area (19 countries)","Total","No response","Employed persons","Accommodation and food service activities","Hour",":",""
"2011","Euro area (19 countries)","Total","No response","Employed persons","Information and communication","Hour",":","c"
"2011","Euro area (19 countries)","Total","No response","Employed persons","Financial and insurance activities","Hour",":","c"
"2011","Euro area (19 countries)","Total","No response","Employed persons","Real estate activities","Hour",":","c"
"2011","Euro area (19 countries)","Total","No response","Employed persons","Professional, scientific and technical activities","Hour",":","c"
"2011","Euro area (19 countries)","Total","No response","Employed persons","Administrative and support service activities","Hour",":","c"
"2011","Euro area (19 countries)","Total","No response","Employed persons","Public administration and defence; compulsory social security","Hour",":",""
"2011","Euro area (19 countries)","Males","Total","Employed persons","Total - all NACE activities","Hour","40.4",""
"2011","Euro area (19 countries)","Males","Total","Employed persons","Agriculture, forestry and fishing","Hour","45.3",""
"2011","Euro area (19 countries)","Males","Total","Employed persons","Mining and quarrying","Hour","41.1",""
"2011","Euro area (19 countries)","Males","Total","Employed persons","Manufacturing","Hour","40.4",""
"2011","Euro area (19 countries)","Males","Total","Employed persons","Electricity, gas, steam and air conditioning supply","Hour","40.1",""
"2011","Euro area (19 countries)","Males","Total","Employed persons","Water supply; sewerage, waste management and remediation activities","Hour","38.9",""
"2011","Euro area (19 countries)","Males","Total","Employed persons","Construction","Hour","41.3",""
"2011","Euro area (19 countries)","Males","Total","Employed persons","Wholesale and retail trade; repair of motor vehicles and motorcycles","Hour","41.1",""
"2011","Euro area (19 countries)","Males","Total","Employed persons","Transportation and storage","Hour","41.1",""
"2011","Euro area (19 countries)","Males","Total","Employed persons","Accommodation and food service activities","Hour","42.3",""
"2011","Euro area (19 countries)","Males","Total","Employed persons","Information and communication","Hour","40.2",""
"2011","Euro area (19 countries)","Males","Total","Employed persons","Financial and insurance activities","Hour","41.5",""
"2011","Euro area (19 countries)","Males","Total","Employed persons","Real estate activities","Hour","40.2",""
"2011","Euro area (19 countries)","Males","Total","Employed persons","Professional, scientific and technical activities","Hour","42.0",""
"2011","Euro area (19 countries)","Males","Total","Employed persons","Administrative and support service activities","Hour","38.2",""
"2011","Euro area (19 countries)","Males","Total","Employed persons","Public administration and defence; compulsory social security","Hour","38.7",""
"2011","Euro area (19 countries)","Males","Part-time","Employed persons","Total - all NACE activities","Hour","19.0",""
"2011","Euro area (19 countries)","Males","Part-time","Employed persons","Agriculture, forestry and fishing","Hour","18.0",""
"2011","Euro area (19 countries)","Males","Part-time","Employed persons","Mining and quarrying","Hour",":","u"
"2011","Euro area (19 countries)","Males","Part-time","Employed persons","Manufacturing","Hour","20.5",""
"2011","Euro area (19 countries)","Males","Part-time","Employed persons","Electricity, gas, steam and air conditioning supply","Hour","23.7",""
"2011","Euro area (19 countries)","Males","Part-time","Employed persons","Water supply; sewerage, waste management and remediation activities","Hour","20.3",""
"2011","Euro area (19 countries)","Males","Part-time","Employed persons","Construction","Hour","20.1",""
"2011","Euro area (19 countries)","Males","Part-time","Employed persons","Wholesale and retail trade; repair of motor vehicles and motorcycles","Hour","18.0",""
"2011","Euro area (19 countries)","Males","Part-time","Employed persons","Transportation and storage","Hour","19.4",""
"2011","Euro area (19 countries)","Males","Part-time","Employed persons","Accommodation and food service activities","Hour","18.1",""
"2011","Euro area (19 countries)","Males","Part-time","Employed persons","Information and communication","Hour","17.7",""
"2011","Euro area (19 countries)","Males","Part-time","Employed persons","Financial and insurance activities","Hour","20.9",""
